tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
russia,0.4517,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
russiawatch,0.4188,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
Putin,0.3771,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
military-strategy,0.3338,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
diplomacy,0.3312,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
funding,0.2943,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
illicitfunds,0.2886,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
international-affairs,0.2847,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
mafia,0.2655,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
bribery,0.2548,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
strategy,0.2372,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
whistleblower,0.2370,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
money,0.2301,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
politics,0.2293,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
cryptocurrency,0.2201,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
conflict,0.2149,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
gold,0.1817,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
official,0.1523,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
military_conflict,0.1496,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
transportation,0.1385,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
cookies,0.1309,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
billions,0.1298,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
power,0.1163,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
ambitions,0.1093,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
powerimbalance,0.1092,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
multiplication,0.0836,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
survival,0.0640,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
.,0.0496,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
,0.0434,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
rebelling,0.0421,5.3154011847697474e-15,0.03813155386081983,0.0,0.030505243088655862,-0.4297027587890625
