tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
transgender,0.3736,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
sexism,0.3433,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
advertising,0.2998,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
homosexuality,0.2826,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
marketing,0.2760,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
gender,0.2643,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
gender_equality,0.2591,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
promotion,0.2476,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
politics,0.2449,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
beer,0.2361,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
sexuality,0.2176,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
social_issues,0.2078,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
Americans,0.2020,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
production,0.1944,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
disorders,0.1887,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
culture,0.1840,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
misinformation,0.1790,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
typical,0.1775,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
foolsday,0.1616,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
distortion,0.1477,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
failure,0.1421,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
misunderstanding,0.1342,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
obvious,0.1209,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
traditional,0.1102,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
modern,0.1080,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
medical,0.1057,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
sales,0.1030,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
usa,0.0729,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
surprise,0.0658,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
dislike,0.0657,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
vIEWS,0.0491,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
interrupt,0.0436,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
cheated,0.0202,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
break,0.0003,5.954137896832923e-10,0.06297229219143577,0.007575757575757576,0.060453400503778336,-0.45257848501205444
