tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
movie,0.2869,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
cinema,0.2834,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
movies,0.2753,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
earnings,0.2643,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
billionaires,0.2605,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
filmmaking,0.2219,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
entertainment,0.2185,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
money,0.1834,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
business,0.1564,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
opinion,0.1458,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
awards,0.1330,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
sales,0.1249,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
power,0.1132,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
billing,0.0634,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
media,0.0633,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
data,0.0357,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
mind,-0.0353,1.5036809042683056e-14,0.046583850931677016,0.009345794392523366,0.037267080745341616,-0.42731043696403503
