tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
economy,0.3822,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
poland,0.3659,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
fuel,0.3195,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
oil,0.3140,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
economics,0.3108,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
politics,0.2748,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
corruption,0.2726,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
fuel_crisis,0.2518,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
czech_republic,0.2261,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
czechs,0.2205,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
europe,0.2122,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
governance,0.1809,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
policy,0.1763,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
protest,0.1712,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
borders,0.1485,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
government,0.1415,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
alzheimers,0.1259,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
prices,0.1144,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
criticism,0.1108,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
comparison,0.0705,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
wait,0.0490,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
officials,0.0405,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
pause,0.0169,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
rest,0.0113,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
trade,-0.0303,6.355795585438037e-13,0.05321100917431193,0.0,0.040366972477064215,-0.3819418251514435
