tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
russia,0.4307,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
corruption,0.4108,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
ukraine,0.3927,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
Russia,0.3805,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
geopolitics,0.3716,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
Ukraine,0.3406,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
wealth,0.3373,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
militaryconflict,0.2919,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
poland,0.2900,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
Espionage,0.2850,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
africa,0.2814,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
mafia,0.2804,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
scandal,0.2675,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
economy,0.2514,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
war,0.2386,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
politics,0.2288,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
Africa,0.2238,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
influence,0.2214,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
profits,0.2211,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
investment,0.2145,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
business,0.2141,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
economics,0.2091,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
military,0.2086,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
gold,0.2041,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
conflict,0.1972,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
Politics,0.1890,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
illegalmining,0.1866,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
protest,0.1722,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
entertainment,0.1582,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
countries,0.1579,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
gains,0.1489,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
mining,0.1439,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
finance,0.1417,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
power,0.1327,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
healthcare,0.1324,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
powerstruggle,0.1277,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
budget,0.1191,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
reconstruction,0.1164,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
prigozhin,0.1157,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
sudan,0.1140,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
time_travel,0.1051,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
television,0.0855,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
usa,0.0829,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
illegal,0.0689,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
fear,0.0675,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
blackrock,0.0593,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
renewal,0.0555,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
upcoming,0.0535,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
recovery,0.0512,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
fsb,0.0492,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
rebelling,0.0406,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
iot,0.0196,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
jp_morgan,0.0151,2.057197768003589e-13,0.04414877532506804,0.0018154311649016643,0.030843664953129728,-0.5685127377510071
