tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
inflation,0.6545,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
economy,0.2555,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
economics,0.2265,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
exploitation,0.2144,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
globalization,0.2099,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
finance,0.2096,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
corruption,0.2080,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
poland,0.1862,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
politics,0.1705,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
poverty,0.1593,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
lies,0.1507,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
money,0.1458,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
government,0.1228,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
uncertainty,0.1171,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
sarcasm,0.1117,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
pandemic,0.1112,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
inequality,0.0795,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
destruction,0.0473,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
death,0.0151,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
hate,-0.0008,2.1641576789815875e-14,0.04263959390862944,0.0,0.032487309644670045,-0.4093391001224518
