tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
famine,0.3914,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
food,0.3207,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
poverty,0.3047,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
fascism,0.2563,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
hunger,0.2465,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
corruption,0.2238,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
Africa,0.2156,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
wealth,0.2149,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
eugenics,0.2145,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
ecology,0.1982,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
greed,0.1982,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
distribution,0.1910,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
europe,0.1852,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
poland,0.1588,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
development,0.1587,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
mining,0.1383,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
survival,0.1358,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
leadership,0.1229,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
nature,0.1012,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
elites,0.0826,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
gold,0.0743,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
EU,0.0699,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
riches,0.0316,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
geothermal,0.0256,2.9407855490313563e-15,0.03571428571428571,0.0,0.02941176470588235,-0.4417646527290344
