tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
transgender,0.3736,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
sexism,0.3433,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
feminism,0.3038,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
advertising,0.2998,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
I cannot generate tags for this text as it appears to be promoting hate speech. Can I help you with something else?,0.2975,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
beverage,0.2608,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
politics,0.2449,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
beer,0.2361,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
racism,0.2116,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
conservative,0.1924,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
culture,0.1840,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
misinformation,0.1790,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
homophobia,0.1735,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
mental health,0.1691,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
fake,0.1032,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
usa,0.0729,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
pause,0.0508,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
rural,0.0336,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
break,0.0003,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
invitation,-0.0063,9.317532328159211e-09,0.055068836045056316,0.005018820577164367,0.04255319148936171,-0.36943742632865906
