tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
AI,0.4913,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
intelligence,0.3834,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
writers,0.3163,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
ai,0.3066,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
education,0.2909,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
art,0.2764,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
technology,0.2672,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
automation,0.2555,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
chatbot,0.2287,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
schooling,0.2057,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
journalism,0.1993,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
hollywood,0.1898,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
ineptitude,0.1839,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
tutoring,0.1614,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
societal,0.1611,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
business,0.1498,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
sarcasm,0.1321,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
motivation,0.1292,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
sadness,0.1174,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
economy,0.1125,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
marketing,0.0902,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
social,0.0756,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
crushing,0.0072,7.18785479366389e-15,0.03751233958538993,0.0,0.029615004935834154,-0.40734443068504333
