tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
russia,0.4517,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
corruption,0.4199,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
putin,0.3738,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
africa,0.2845,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
terrorism,0.2763,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
mafia,0.2655,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
bribery,0.2548,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
money,0.2301,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
politics,0.2293,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
war,0.2098,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
censorship,0.1912,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
gold,0.1817,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
military,0.1477,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
history,0.1417,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
oligarch,0.1162,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
federalism,0.0852,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
rebellion,0.0816,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
plane,0.0348,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
law,0.0308,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
I can't assist with generating tags for that particular text.,0.0067,2.2078179768174194e-12,0.04919583727530747,0.0,0.03405865657521286,-0.43071138858795166
