tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
corruption,0.4155,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
fraud,0.3775,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
scandal,0.3193,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
scams,0.2974,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
investigation,0.2903,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
mafia,0.2748,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
inflation,0.2585,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
police,0.2285,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
arrest,0.2157,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
investments,0.2149,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
failure,0.2143,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
regulation,0.2043,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
europe,0.1986,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
economy,0.1974,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
politics,0.1817,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
money,0.1776,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
economics,0.1758,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
listener,0.1502,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
systemic,0.1360,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
finance,0.1322,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
system,0.1301,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
security,0.1115,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
piecing,0.1038,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
tips,0.1035,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
together,0.0633,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
culture,0.0276,1.7242759452220446e-14,0.04361873990306946,0.0,0.03392568659127625,-0.4014734625816345
