tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
war,0.4386,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
propaganda,0.3199,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
russia,0.3189,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
ukraine,0.3064,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
funding,0.3000,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
conflict,0.2753,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
economy,0.2732,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
wars,0.2578,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
economics,0.2570,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
corruption,0.2236,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
finance,0.1637,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
military,0.1634,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
survival,0.1276,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
gold,0.1115,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
sacrifice,0.1022,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
pandora,0.0825,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
biden,0.0195,2.3444197213130467e-15,0.040776699029126215,0.0,0.03495145631067961,-0.38252773880958557
