tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
agriculture,0.4010,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
russia,0.3404,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
economy,0.3403,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
socialism,0.3060,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
corruption,0.2820,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
fascism,0.2645,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
politics,0.2442,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
idiocy,0.2283,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
critical thinking,0.2249,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
patriotism,0.2143,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
war,0.2125,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
skepticism,0.2061,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
logic,0.1860,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
violence,0.1822,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
oligarch,0.1638,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
dilemma,0.1630,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
philosophy,0.1569,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
media literacy,0.1532,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
authenticity,0.1476,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
water,0.1404,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
maritime,0.1209,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
autism,0.1178,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
moral,0.1123,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
river,0.0567,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
storm,0.0196,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
rescue,0.0055,3.7396767804071575e-14,0.03689320388349515,0.0,0.025242718446601944,-0.4616197645664215
