tag_name,cosine_similarity,bleu,rouge-1,rouge-2,rouge-L,bertscore
corruption,0.4155,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
fraud,0.3775,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
justice,0.3594,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
scandal,0.3193,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
katarzyna,0.3064,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
scam,0.3015,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
scams,0.2974,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
mafia,0.2748,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
scammers,0.2651,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
inflation,0.2585,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
government,0.2444,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
police,0.2285,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
protection,0.2229,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
authorities,0.2166,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
investments,0.2149,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
investment,0.2126,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
economy,0.1974,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
politics,0.1817,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
ambergold,0.1755,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
surveillance,0.1627,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
media,0.1327,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
finance,0.1322,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
system,0.1301,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
schemes,0.1282,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
safety,0.1012,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
services,0.0974,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
ratings,0.0929,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
broadcast,0.0722,1.7565193581092972e-14,0.04684975767366721,0.0,0.038772213247172865,-0.3790861666202545
